彭睿仁助理教授,1395,，:76,的:51,是:12,在:12,、:11,也:11,德國:10,我們:9,有:9,。:8,必須:8,都:7,機關:7,官員:7,？:7,當然:6,如何:6,行政:6,要:6,透過:6,我:6,議會:6,他:6,說:6,藐視:6,各位:5,必然:5,上:5,這些:5,程序:5,制度:5,對:5,於:5,但:5,可以:5,法律:5,規定:5,調查:5,委員會:5,刑法:5,刑事:5,權力:4,分立:4,法治:4,國原則:4,這是:4,之下:4,國會:4,才能:4,相關:4,瞭解:4,一個:4,很多:4,提出:4,就是:4,質詢:4,去:4,由:4,國會罪:4,拘留:4,其實:3,知道:3,最:3,事實:3,運作:3,研究:3,國內:3,來:3,大家:3,作為:3,參考:3,制定:3,議員:3,是不是:3,謊:3,而:3,沒有:3,責任:3,以告:3,訴訟法:3,法院:3,委員:2,代表:2,先進:2,重要:2,基本:2,；:2,監督:2,應該:2,它:2,施政:2,很:2,原則:2,但是:2,還有:2,依法:2,想:2,跟:2,這邊:2,一些:2
現在宣告表決結果,1372,，:106,人:56,6:37,贊成者:34,同數:30,反對者:26,反對:23,本席:21,。:19,主席:17,可否:15,時:15,取決:15,於:15,現在:15,表示:15,表決:14,、:13,所以:13,出席:12,委員:11,與:11,贊成:10,結果:10,在場:8,…:8,在:7,12:6,為:6,提案人:6,提案:6,增訂:6,第五十九:6,7:5,本案:5,少數:5,不通:5,過:5,崐:5,萁:5,見:5,補充:5,？:5,審查:5,13:4,跟:4,反:4,對:4,結果現:4,我們:4,傅:4,請問:4,進行:3,及:3,委員有:3,無意:3,條:3,處理:3,委員及:3,均:3,討論:3,各委員會:2,組織法:2,第十:2,條規定:2,有無意:2,5:2,散會動議:2,這裡:2,地:2,依照:1,立法院:1,各委員會議:1,事以:1,過半數:1,之:1,同意:1,決之:1,依據:1,第五十:1,條條文:1,台灣民眾:1,黨:1,黨團:1,委員傅:1,等:1,請:1,問在場:1,第五十三:1,之一:1,沒關:1,係:1,譴責案:1,最後會:1,之三:1,條之五:1,條之七:1,條之八:1,條之九:1,9:1
劉委員世芳,1365,，:69,的:36,在:21,我們:17,。:13,有:12,、:12,高端:10,都:9,是:9,要:8,也:7,就是:7,黨:7,！:7,說:6,我:6,…:6,在野:5,其實:5,這個:5,？:5,不:5,地方:5,提到:5,等等:5,執政:5,大家:5,你:5,剛剛:4,報告:4,程序:4,所以:4,有關:4,這:4,來:4,得:4,會:4,心知肚明:4,議題:4,國民黨:4,方面:4,公開:4,公司:4,覺得:3,但是:3,民主:3,特別:3,把:3,時候:3,立法院:3,我覺:3,跟:3,總統:3,大選:3,很多:3,就:3,全面:3,部分:3,行政院:3,裡面:3,看:3,弊案:3,請:3,上:3,這些:3,檢調:3,涉及:3,影射:3,你們:3,認為:3,用:3,民進:3,們:3,儘:3,謝謝:2,能夠:2,黨團:2,內部:2,結果:2,去:2,於:2,一次:2,拿出:2,臨時:2,是不是:2,變相:2,炒作:2,曾:2,弊端:2,疫苗:2,上面:2,包括:2,人:2,或是:2,陳:2,還有:2,不管:2,財政:2,非常:2
曾委員銘宗,1360,，:74,的:24,月:18,。:17,號:14,張:13,、:12,是:12,你:12,！:12,有:10,",:10",？:9,這個:9,疫苗:9,6:9,好:8,要:8,12:8,5:8,到:8,高端:7,說:7,在:6,沒:6,都:6,國民黨:6,交易量:6,來:5,了:5,我:5,交易:5,年:5,就:5,召開:4,臨時會:4,我們:4,第一:4,但是:4,不:4,塊:4,31:4,內線:4,那:4,7:4,為:3,點是:3,過去:3,這:3,所以:3,當時:3,立法院:3,可以:3,更:3,培植:3,補助:3,它:3,億:3,10:3,真的:3,另外:3,手上:3,散戶:3,們:3,金管會:3,9:3,放大:3,8:3,只有:3,號跳:3,啦:3,這哪有:3,公平:3,正義:3,謝謝:3,大家:2,提出:2,什麼:2,具體:2,30:2,契約:2,公布:2,外界:2,這是:2,點:2,也:2,購買:2,不能:2,邀請:2,清楚:2,明白:2,國民黨團:2,支持:2,也好:2,公司:2,從:2,27:2,417:2,多少:2,慘重:2
蔡委員其昌,1355,，:88,的:44,我:20,在:12,長:10,！:10,讓:10,可以:10,我們:10,。:9,很:9,討論:9,、:8,朝野:8,大家:8,？:8,也:8,就:8,立法院:7,為:7,都:7,有:7,不:7,3:6,來:6,臺:6,民主:6,韓院:6,它:6,委員:5,院長:5,他:5,是:5,什麼:5,分鐘:5,你:5,想:5,對:5,協商:5,沒有:5,國會:5,啊:5,這:4,做:4,啦:4,之:4,後:4,要:4,被:4,嗎:4,過去:4,但是:4,議案:4,就是:4,一個:4,這個:4,這裡:4,完:4,這樣:4,今天:4,法案:4,講話:4,分:3,所有:3,看到:3,會:3,這麼:3,相信:3,上:3,主持:3,院會:3,黨:3,每一個:3,共識:3,到:3,人:3,發言:3,條文:3,每:3,登記:3,沒:3,國民黨:3,表決:3,坐在:3,只要:3,輾壓:3,（:2,時:2,）:2,同仁:2,個:2,月:2,多:2,多次:2,因為:2,停止:2,稱:2,8:2,當時:2,不管:2
陳次長明堂,1327,，:70,的:45,。:41,是:20,有:19,在:18,、:12,…:12,要:11,原則:10,第:9,號解釋:8,也:8,包括:8,等等:7,委員:7,我們:6,報告:6,585:6,這個:6,上:6,對:6,基本上:6,後:6,於:6,說:5,比例:5,正當:5,法律:5,個:5,話:5,應該:5,可以:5,跟:5,相關:5,程序:5,這些:4,之下:4,做:4,或是:4,國會:4,我:4,因為:4,立法院:3,就:3,憲法:3,意見:3,提到:3,立法:3,或:3,不過:3,處理:3,是不是:3,不:3,一下:3,全部:3,罰:3,刑事:3,各位:3,職權:3,部分:3,架構:3,建議:3,就是:3,讓:3,人民:3,法人:3,刑法:3,最:3,手段:3,文字:3,內:3,委員好:2,沒有:2,裡面:2,所:2,確性:2,他:2,確實:2,沒:2,剛才:2,秘書長:2,違反:2,憲政:2,大法官:2,才能:2,範圍:2,來:2,這樣:2,行政:2,會:2,啦:2,！:2,但是:2,不會:2,其他:2,調查:2,都:2,有的是:2,有關:2
何副秘書長佩珊,1300,，:74,的:37,。:17,…:16,是:15,部分:12,我:12,也:11,跟:10,、:9,委員:8,都:8,於:8,這:8,行政:8,有:7,第:7,相關:6,我們:6,在:6,要:6,罰:6,報告:5,貴院:5,刑罰:5,585:5,一下:5,審查:4,本院:4,人事:4,同意:4,被:4,等:4,對:4,這個:4,原則:4,釋憲文:4,違憲:4,可以:4,事實:4,機關:3,權的:3,人:3,資料:3,任命:3,人才:3,請:3,問題:3,因為:3,政府:3,調查權:3,強調:3,條文:3,宣告:3,還沒有:3,司法院:3,總統:3,？:3,這是:3,好:2,今天:2,行使:2,提名:2,財產:2,稅務:2,刑案:2,規定:2,以:2,獨立:2,組織法:2,專業:2,個:2,會:2,意願:2,三思:2,還有:2,提案:2,到:2,恐怕:2,對象:2,基本上:2,菁英:2,請委員:2,特權:2,是不是:2,符合:2,憲法:2,權力:2,以及:2,希望:2,委員能夠:2,而且:2,法律:2,以上:2,基:2,副:2,秘書長:2,號:2,前:2,所以:2
林委員國成,1299,，:94,的:31,是:28,我:24,…:20,我們:17,也:14,有:13,他:13,在:11,來:11,珊:10,所以:10,。:10,有效票:10,、:10,1:10,跟:9,這是:8,認為:8,去:7,說:7,這個:7,個:7,就:7,無效票:7,比:7,那:6,部分:6,2:6,院長:6,一開始:5,很:5,明確:5,黃:5,票:5,第一:5,提出:5,要:5,沒:5,為:5,沒有:5,時候:4,因為:4,規定:4,把:4,了:4,3:4,當然:4,柯總召:4,我要:4,你:4,變成:4,就是:3,到:3,事實:3,第二:3,依照:3,法規:3,委員:3,這張:3,同意:3,建請:3,報告:3,特別:3,做:3,喔:3,主張:2,這張票:2,圓戳:2,無疑:2,；:2,另外:2,印泥:2,這種:2,但是:2,監票:2,認定:2,？:2,可是:2,陳:2,亭:2,妃:2,主席:2,監察員:2,這些:2,各位:2,錢:2,林慧君:2,事:2,最:2,後:2,協商:2,而:2,黨團:2,時:2,尊重:2,處理:2,大家:2,我現:2
就這個裡頭，一個可行性評估進入綜合規劃，它必須要有,1299,，:78,的:46,、:29,要:18,？:17,是:12,都:10,就:9,我:9,有:8,這些:8,年:8,。:7,在:7,系統:7,你:7,審查:7,我們:6,了:6,不:6,他:6,與:5,車站:5,包括:5,及:5,也:5,這個:5,什麼:5,環境:5,所以:5,立法院:5,提案:5,說明:5,可行性:4,評估:4,規劃:4,設備:4,安全:4,條文:4,是不是:4,維修:4,可以:4,原住:4,民族:4,說:4,12:4,高鐵:4,送:4,呢:4,聽:4,怎麼:3,站:3,需要:3,軌道:3,等等:3,設施:3,基地:3,路線:3,土地:3,去:3,現在:3,知道:3,嗎:3,委員:3,這是:3,您:3,主席:3,戴:3,上:3,耳機:3,個:2,通過:2,運轉:2,計畫:2,之間:2,配備:2,再來:2,重要:2,車輛:2,電信:2,結構:2,寫:2,到:2,土木工程:2,隧道:2,經過:2,幾個:2,如果:2,還是:2,做:2,購地:2,拆遷:2,補償:2,就是:2,不會:2,多少:2,用:2,算:2,還有:2,影響:2
吳委員春城,1278,，:82,的:45,是:21,我們:19,、:15,…:14,一個:12,做:12,黨:10,。:9,在:9,事情:9,都:8,就是:8,但是:8,可以:8,該:8,也:7,要:7,來:7,我:7,對:7,這:6,？:6,所以:6,這個:6,非常:5,食安:5,年:5,！:5,還是:5,協商:5,東部:5,發展:5,有:4,因為:4,8:4,其實:4,得:4,這是:4,應該:4,你:4,民進:4,今天:4,到:4,不:4,評估:4,三黨:3,提出:3,新氣象:3,不要:3,了:3,我覺:3,一定:3,看到:3,時間:3,問題:3,國民黨:3,覺得:3,說:3,清楚:3,到底:3,希望:3,立場:3,大家:3,三件:3,於:3,討論:3,由:2,國會:2,這次:2,不僅:2,打破:2,未來:2,變成:2,總檢討:2,很:2,必要:2,碎片:2,化:2,好好:2,新:2,加開:2,真的:2,沒有:2,這裡:2,方法:2,現在:2,全民:2,看起:2,昨天:2,把:2,當中:2,詳細:2,這樣子:2,看得出:2,干擾:2,再:2,政黨:2,啊:2
(一)81年第2次修憲增訂國情報告制度,1270,，:60,。:21,、:19,報告:16,總統:11,(:10,):10,國情:9,貴院:9,於:8,為:8,同意:8,委員:7,提名:7,進行:6,二:6,立法院:6,行使:6,之:6,審查:6,相關:5,尊重:5,與:5,憲法:5,得:4,聽取:4,年:4,或:4,程序:4,職權:4,就:4,一:4,及:4,等:4,人事:4,機關:4,公聽會:4,被:4,正常:4,「:3,提供:3,建言:3,」:3,至:3,第:3,提案:3,修法:3,提出:3,本府:3,在:3,符合:3,的:3,月:3,（:3,）:3,正:3,副:3,院長:3,委員會:3,聽:3,證會:3,國民大會:2,集會時:2,並檢討國:2,是:2,規定:2,曾:2,次:2,89:2,6:2,修憲:2,目前:2,係:2,對:2,方式:2,亦:2,三:2,行規定:2,立法:2,後:2,立場:2,重要:2,國會:2,原則:2,說明:2,司法院:2,含並:2,察院:2,成員:2,總長:2,全院:2,專家:2,列席:2,強化:2,權:2,明定:2,舉行:2,維:2,繫:2,國:2
賴委員士葆,1267,，:85,的:33,？:17,我們:16,我:16,。:12,是:11,可以:10,代表:9,了:9,都:8,！:8,來:8,他:8,總統:7,要:7,不:7,為:7,什麼:7,各位:6,在:6,歷史:6,時候:6,啊:6,一個:6,你:6,讓:6,寫:5,們:5,有:5,這樣:5,謝謝:4,國大:4,立法院:4,立委:4,這樣子:4,人:4,講完:4,分鐘:4,提:4,今天:4,嗎:4,國是:3,建言:3,到:3,做:3,接受:3,就:3,賴清德:3,委員:3,所以:3,堅持:3,沒有:3,帳要:3,算清楚:3,、:3,統問:3,統答:3,個:3,一次:3,不是:3,人民:3,能夠:3,成:3,國會:3,長:3,柯建銘:3,就是:3,說:3,怕:3,皇帝:3,監督:3,大家:3,（:2,時:2,10:2,分:2,）:2,以及:2,先進:2,後:2,原來:2,去:2,國情:2,報告:2,全部:2,3:2,同事:2,知道:2,那:2,提出:2,即:2,問即:2,答:2,成局:2,…:2,喔:2,回答:2,5:2,叫做:2
1.81年第2次修憲增訂國情報告制度,1263,，:60,。:21,報告:16,、:16,總統:11,國情:9,貴院:9,.:9,於:8,為:8,同意:8,委員:7,提名:7,進行:6,立法院:6,行使:6,之:6,審查:6,相關:5,尊重:5,與:5,憲法:5,得:4,聽取:4,年:4,或:4,程序:4,職權:4,就:4,1:4,及:4,2:4,等:4,人事:4,機關:4,公聽會:4,被:4,正常:4,「:3,提供:3,建言:3,」:3,至:3,第:3,提案:3,修法:3,3:3,提出:3,(:3,二:3,):3,本府:3,在:3,符合:3,的:3,月:3,（:3,）:3,權:3,正:3,副:3,院長:3,委員會:3,明定:3,聽:3,證會:3,國民大會:2,集會時:2,並檢討國:2,是:2,規定:2,曾:2,次:2,6:2,修憲:2,目前:2,係:2,對:2,方式:2,亦:2,行規定:2,立法:2,後:2,立場:2,重要:2,國會:2,原則:2,說明:2,一:2,司法院:2,含並:2,察院:2,成員:2,總長:2,全院:2,專家:2,列席:2,強化:2,舉行:2,維:2
立法院書面資料,1251,、:40,「:35,草案:35,」:35,修正:31,等:29,人擬:29,具:29,立法院:27,職權:21,行使:21,法:21,條文:21,委員:16,條:16,條條文:14,部分:12,第十五:12,之一:9,16:8,黨團:6,擬具:6,17:6,條及:6,及:6,立法:6,黨:5,吳宗憲:5,翁曉玲:5,之二:5,委員傅:4,崐:4,萁:4,52:4,條之四:4,委員賴:4,瑞隆:4,增訂:4,第一:4,組織法:4,20:3,18:3,第二十五:3,一百四十:3,委員互:3,選院:3,長:3,副:3,院長:3,辦法:3,民進:3,委員行:3,為法:3,審查:2,台灣民眾:2,中華民國:2,刑法:2,第:2,一條:2,19:2,委員羅智強:2,書面:2,報告:2,高金素梅:2,第三十二:2,第七:2,議事:2,規則:2,呂玉玲:2,第二十八:2,楊瓊瓔:1,第十七:1,第二十九:1,第四十四:1,委員賴士:1,葆:1,第二十六:1,第五章:1,章名:1,及第:1,委員魯:1,明哲:1,24:1,繼續:1,審查民:1,進黨:1,23:1,第三:1,第五:1,第三十三:1,第三十:1,委員范:1,雲:1,第四十七:1,第四十八:1,第五十二:1,第九:1,第二十二:1,第五十:1,之三:1
王委員定宇,1219,，:73,的:43,、:18,？:11,你:10,！:10,有:9,人:9,說:9,是:8,了:8,國民黨:7,立委:7,人民:7,可以:6,嗎:6,；:6,退回:6,重審:6,條文:5,讓:5,這樣子:5,在:5,你們:4,我們:4,選民:4,要:4,都:4,不能:4,閹割:4,處罰:3,我:3,請:3,這些:3,來:3,怎麼:3,有關:3,程序:3,主席:3,各位:3,改革:3,會:3,到:3,不:3,卻:3,裡面:3,為:3,這樣:3,憤怒:3,忘:3,所有:3,（:2,19:2,時:2,分:2,）:2,個:2,黨:2,修法:2,擴權:2,。:2,同事:2,票選:2,看看:2,一票:2,於:2,跟:2,藍:2,資料:2,詢問:2,這裡面:2,人員:2,係:2,或:2,罰:2,鍰:2,一年期:2,由:2,同意:2,才:2,決定:2,或者:2,國會:2,討論:2,委員會:2,百分之百:2,保留:2,二讀:2,院會:2,一個:2,3:2,叫:2,透明:2,將來:2,能:2,偽:2,君子:2,可是:2,看到:2,法條:2
吳宗憲4月15號主持的時候，我們說差一天就可以併案審查，但是傅崐萁委員和黃國昌委員各坐一角，前後壓陣，開快車，吳宗憲委員也很無奈，我說不應該如此，他說,1196,，:92,的:22,我們:14,是:13,在:13,你:12,要:11,了:11,。:10,可以:8,開公聽會:8,都:7,大家:7,很:7,今天:7,來:6,所以:6,陽謀:6,我:6,！:5,他:5,月:5,？:5,有:5,、:5,國會:5,後:5,對:5,嘛:4,也:4,但是:4,底下:4,清楚:4,這個:4,跟:3,4:3,什麼:3,委員會:3,5:3,17:3,總統:3,這是:3,會:3,被:3,時候:3,一個:3,最:3,讓:3,知道:3,到:3,晚上:3,12:3,點:3,公聽會:3,它:3,你們:3,立法院:3,「:2,啦:2,」:2,坦白:2,人:2,看到:2,15:2,就是:2,一路:2,計算:2,520:2,拜:2,院會:2,表決:2,報告:2,啊:2,講過:2,一次:2,國民黨:2,回答:2,合憲:2,當然:2,事情:2,刑法:2,第:2,於:2,質詢:2,處理:2,非常:2,愚笨:2,好像:2,不:2,以:2,號:2,講:2,們:2,過去:2,走:2,一年:2,多:2,通過:2,條文:2,把:2
李委員坤城,1174,，:73,的:33,可以:14,在:13,是:13,你:13,人民:13,、:12,！:11,。:9,了:8,要:7,我們:7,通過:7,這個:6,還有:6,罰:6,立法院:6,不是:5,臺:5,一直:5,今天:5,國會:5,法案:5,到:5,立法:5,來:5,10:4,禮拜:4,會:4,國民黨:4,跟民眾:4,黨:4,如果:4,這:4,？:4,對:4,你們:3,們:3,上個:3,聯手:3,國會特:3,偵組:3,它:3,一個:3,擴權:3,但是:3,就是:3,調查:3,委員:3,反:3,黑箱:3,因為:3,他們:3,於:3,對付:3,fighting:3,（:2,時:2,分:2,）:2,謝謝:2,首先:2,場外:2,超過:2,公民:2,朋友:2,傅:2,崐:2,萁:2,從:2,五:2,支持:2,下去:2,已:2,條:2,藐視:2,只有:2,萬:2,成立:2,機關:2,係:2,提供:2,不:2,就:2,萬塊:2,公僕:2,才:2,現在:2,惡奴:2,欺主:2,也:2,已經:2,司法:2,或是:2,聽:2,認為:2,決定:2,嗎:2,很困:2
林委員楚茵,1153,，:65,的:44,、:18,是:15,都:10,？:10,國民黨:10,。:8,在:8,黨:7,民眾:7,要:7,了:6,但是:6,擴權:6,現場:5,今天:5,所有:5,表決:5,過程:5,所以:5,可以:5,立法院:5,國會:5,你:5,說:5,誰:4,反:4,紀錄:4,民進:4,我們:4,！:4,這:4,如果:4,法案:4,他們:4,來:4,接受:4,罷免:4,時:3,只有:3,贊成:3,對:3,就是:3,票:3,嗎:3,不是:3,什麼:3,超越:3,同意:3,被:3,改革:3,這些:3,現在:3,我要:3,是不是:3,已經:3,（:2,分:2,）:2,同仁:2,從:2,到:2,黑箱:2,到底:2,沒有:2,留下:2,重要:2,錯誤:2,我:2,大家:2,手表:2,包括:2,宣布:2,當中:2,有:2,59:2,人:2,長:2,這樣:2,會議:2,也:2,行政:2,權:2,司法:2,─:2,藐視:2,主席:2,全民:2,水表:2,造謠:2,外面:2,傅:2,崐:2,萁:2,找:2,以及:2,假:2,真:2,老婆:2
何委員欣純,1101,，:68,的:48,我們:23,民主:20,他們:15,、:13,在:12,是:9,國會:9,沒有:8,改革:8,。:7,要:7,！:7,？:6,法案:6,方式:6,叫做:6,各位:5,立法院:5,這:5,害怕:5,這個:5,來:5,所以:5,讓:5,嗎:4,裡面:4,可以:4,臺:4,程序:4,到:4,充分:4,長:4,我:4,年:4,所有:3,大家:3,現在:3,場外:3,有:3,輕人:3,什麼:3,所謂:3,從:3,發言:3,委員:3,就是:3,立法:3,不是:3,處理:3,竟然:3,都:3,手表:3,決:3,倒退:3,不:3,退回:3,重審:3,擴權:3,修正:3,（:2,時:2,分:2,）:2,們:2,知道:2,超過:2,8:2,萬人:2,但是:2,為:2,站:2,因為:2,灣沒有:2,未來:2,推動:2,委員會:2,及:2,院會:2,跟:2,討論:2,理性:2,溝通:2,身為:2,最高:2,民意:2,殿堂:2,沒:2,擔心:2,用舉:2,你:2,院長:2,用:2,議案:2,韓院:2,人:2,人民:2,孩子:2,要求:2
陳委員椒華,1097,，:58,的:26,我們:13,、:12,都:12,。:11,！:10,非常:10,包括:8,是:8,這個:7,所以:7,在:6,事情:6,國人:6,不滿:6,今天:6,？:6,可以:6,了:6,要:6,高端:5,到:5,這麼:5,也:5,不要:5,柯總召:5,司法:5,我:4,就是:4,很多:4,執政黨:4,半:4,把:4,被:4,清楚:4,來:4,啦:3,聽:3,公開:3,我覺:3,得:3,對:3,於:3,會:3,過半:3,不過:3,力量:3,傲慢:3,你:3,開:3,啊:3,衛福部:3,什麼:3,寵壞:3,儘:3,快:3,改革:3,不願意:3,還是:3,不法:3,失望:3,否決:3,謝謝:2,疫苗:2,久:2,還有:2,中:2,執政:2,即使:2,不敢:2,就:2,隱瞞:2,這也:2,現在:2,大家:2,當然:2,希望:2,支持:2,時代:2,我要:2,表達:2,8:2,年:2,真的:2,行政部:2,地:2,多:2,公:2,再:2,讓:2,用:2,該公開:2,揭弊:2,保護法:2,送:2,進來:2,甚至:2,不查:2,在野:2
邱委員臣遠,1080,，:55,的:37,我們:17,。:16,是:14,說:9,高端:8,合約:7,公開:7,？:7,我:6,也:6,有:6,可以:6,國人:5,相關:5,要:5,行政院:5,在:5,對:5,但是:5,這個:5,點:5,以前:5,今天:4,協商:4,臨時會:4,包含:4,其實:4,應該:4,、:4,認為:4,衛福部:4,同意:4,5:4,院長:3,還有:3,針對:3,採購:3,召開:3,黨:3,贊成:3,開:3,會:3,報告:3,內容:3,疫苗:3,過程:3,中:3,剛剛:3,了:3,是不是:3,都:3,來:3,跟:3,就:3,總統:3,好不好:3,書面:3,想:2,台灣民眾:2,黨團:2,時:2,陳:2,專案:2,個:2,甚至:2,股價:2,圖利:2,特定:2,廠商:2,藥害:2,賠償:2,這:2,一次:2,不能:2,接受:2,透明:2,它:2,說明:2,權利:2,所以:2,卻:2,要求:2,不公:2,看到:2,總統候:2,選人:2,他:2,副:2,時間:2,必須:2,你:2,你們:2,嗎:2,尊重:2,這樣:2,結論:2,後:2,這次:2
王部長國材,1075,，:58,的:42,是:19,、:16,。:16,在:12,我們:12,；:9,程序:9,來:8,這個:8,所以:8,我:7,也:7,到:7,就:6,就是:6,臺:6,現在:5,都:5,案子:5,這樣:5,了:5,高鐵:5,屏東:5,個:5,花蓮:5,完成:5,整個:4,過去:4,延伸:4,要:4,一個:4,條例:4,進行:4,年:4,宜蘭:4,它:4,東:4,院長:3,委員:3,建設:3,剛才:3,環評:3,如果:3,當時:3,按照:3,可行:3,可行性:3,做:3,另外:3,有:3,可以:3,潮州:3,跟:3,一段:3,很:3,交通:2,黃:2,國昌委員:2,所:2,提:2,綜合:2,規劃:2,看:2,包括:2,不是:2,讓:2,還是:2,計畫:2,不適:2,合用:2,特別:2,執行:2,評估:2,這:2,6:2,路:2,廊:2,及:2,會:2,重啟:2,報告:2,話:2,走:2,非常:2,覺得:2,多:2,每個:2,但是:2,這是:2,意見:2,謝謝:2,沒有:2,環島:2,我覺:2,還有:2,逐段:2,因為:2,課題:2
陳委員亭妃,1071,，:61,的:34,？:17,我們:16,我:15,讓:13,有:13,了:10,得罪:9,要:9,不:8,、:8,是:8,立法院:6,立委:6,為:6,！:6,擴權:6,甚至:5,來:5,更:5,說:5,這麼:5,可能:5,會:5,什麼:5,自己:5,在:5,因為:5,。:4,所有:4,知道:4,對:4,都:4,嗎:4,是不是:4,而且:4,就是:4,國民黨:4,他們:4,就:4,不敢:4,公務人員:4,小心:4,以下:4,你們:3,臺:3,大家:3,大:3,未來:3,一個:3,也:3,真的:3,怎麼:3,請問:3,這個:3,所以:3,退回:3,重審:3,這次:3,他:3,（:2,時:2,分:2,）:2,謝謝:2,陪著:2,已經:2,民主:2,到:2,一直:2,有力:2,疑問:2,多:2,數黨:2,收到:2,公文:2,如果:2,被:2,這是:2,非常:2,表決器:2,不見:2,韓國瑜:2,院長:2,跟表:2,決卡:2,一點關:2,係:2,沒:2,還原:2,現場:2,住:2,跟:2,用:2,爬:2,交換:2,不及:2,做:2,國會:2
程廳長怡怡,979,，:49,的:19,。:18,是:15,、:11,立法院:9,法官:8,本院:7,報告:7,於:7,就:6,部分:6,大法官:6,我:6,我們:6,各位:5,行使:5,有:5,委員:4,意見:4,憲法:4,解釋:4,在:4,司法院:4,也:4,國會:3,進行:3,總統:3,國情:3,有關:3,年:3,之:3,司法:3,第:3,號:3,謝謝:3,關注:3,目前:3,其實:3,就是:3,來:3,措施:3,先進:2,今天:2,「:2,職權:2,」:2,代表:2,一:2,提綱:2,至:2,及:2,方式:2,增修:2,條文:2,條:2,作成:2,相關:2,行政:2,表示:2,人事:2,同意:2,權:2,三:2,文件:2,這個:2,議題:2,想:2,從:2,工作:2,了:2,都:2,壓力:2,回應:2,各界:2,做:2,具體:2,希望:2,能夠:2,合理:2,可以:2,投入:2,指引:2,才:2,地院:2,走:2,主席:1,奉邀:1,列席:1,貴委員會:1,啟動:1,改革:1,─:1,法相:1,關:1,法案:1,深感:1,榮幸:1,以下:1,謹:1
林委員岱樺,938,的:45,，:44,、:15,是:10,臺:10,。:7,5:6,月:6,國家:5,立委:5,可以:5,民主:5,有:5,了:4,會:4,灣:4,在:4,以及:4,日:4,最:3,制度:3,公民:3,來:3,執行:3,也:3,教育:3,；:3,號:3,國會:3,跟:3,對:3,大幅:3,製:3,（:2,時:2,分:2,）:2,一個:2,基本:2,社會:2,權利:2,憲政體制:2,藍白:2,三讀:2,擴權:2,調查權:2,更:2,人民:2,破壞:2,立法院:2,但:2,與:2,舉手:2,投票:2,不同:2,程序:2,17:2,24:2,28:2,卻:2,不:2,錯誤:2,示範:2,這濫權:2,五法:2,可能:2,企業:2,商會:2,都:2,政策:2,到:2,後:2,我們:2,民進:2,！:2,我國:2,這兩年:2,產業:2,出口:2,雖然:2,…:2,成長:2,占:2,頭:2,造:2,業:2,面臨:2,國:2,經濟:2,壓力:2,公眾:2,18:1,35:1,憲法:1,主權:1,法律:1,規定:1,機構:1,和:1,義務:1
王委員世堅,932,，:45,的:26,！:25,、:15,黃:14,國昌:12,。:10,是:9,崐:8,萁:8,？:7,君子:7,柯文:7,你:7,傅:7,他:7,在:6,反:6,我們:5,國民黨:5,不:5,偽:5,我:5,主席:4,他們:4,啊:4,了:4,做:4,這麼:4,就是:4,跟:4,哲:4,就:3,有:3,民眾:3,今天:3,可以:3,要:3,也:3,天:3,嗎:3,這:3,民進:3,黨:3,報仇:3,小人:3,黑箱:3,擴權:3,說:3,你們:3,應該:3,（:2,時:2,分:2,）:2,各位:2,同仁:2,之:2,著:2,現場:2,法案:2,係:2,但是:2,這是:2,多:2,會:2,竟然:2,來:2,後:2,寶:2,所以:2,白藍合:2,謝謝:2,當然:2,真:2,看到:2,黨害:2,就要:2,犯罪:2,簡單:2,年:2,自戀:2,20:1,47:1,這個:1,時候:1,一牆:1,隔:1,中山南路:1,青島:1,東路:1,濟:1,南路:1,已經:1,將近:1,10:1,萬位:1,冒:1,滂沱:1,大雨:1
賴委員惠員,922,，:50,的:38,。:15,我們:13,、:9,在:6,立法院:6,非常:6,主席:5,地:5,對:5,就是:5,可以:5,一個:5,我:4,是:4,？:4,如果:4,也:4,！:4,文義不清:3,呢:3,就:3,有:3,會:3,大家:3,要:3,社會:3,大眾:3,察院:3,了:3,黨:3,臺:3,灣:3,人民:3,所有:3,這是:3,謝謝:2,針對:2,這個:2,比:2,較:2,個:2,提案:2,為:2,講得:2,空洞:2,還有:2,受到:2,立法:2,時候:2,得:2,委員:2,話:2,是不是:2,於:2,已經:2,調查:2,很多:2,民進:2,以前:2,提過:2,可是:2,其實:2,跟:2,立委:2,20:2,在場:2,全國:2,好:2,朋友:2,民主:2,看到:2,國會:2,法案:2,三讀:2,萬:2,不:2,做:2,文字:2,修正:2,「:2,」:2,有形:2,只是:2,不會:2,今天:1,案子:1,討論:1,大體:1,上:1,正常:1,回應:1,一些:1,事情:1,人針:1,這整:1,裡頭:1,認為:1,第:1
